Special Wall	70	Healthy	0	0	0	0	0	Physical Wall	75	Healthy	0	0	0	0	0	N	5	N	10	60	10	60	10	60	10	60	35	35	35	35	15	25	15	25	Attack	Pure Cripple
Physical Wall	80	Burn	0	0	0	0	0	Special Wall	70	Healthy	0	0	0	0	0	N	5	N	20	50	20	50	10	65	10	65	25	45	15	50	5	70	10	60	Attack	Recovery
Special Wall	70	Healthy	0	0	0	0	0	Physical Wall	80	Burn	0	0	0	0	0	N	5	Y	25	50	15	60	5	70	10	60	20	55	20	55	10	65	10	65	Attack	MDM
Special Wall	70	Healthy	0	0	0	0	0	Physical Wall	80	Burn	0	0	0	0	0	Y	5	Y	25	50	15	60	5	70	10	60	20	55	20	55	10	65	10	65	Swap	Special Wall
Physical Wall	100	Burn	0	0	0	0	0	Special Wall	90	Burn	0	0	0	0	0	N	5	N	10	80	10	80	10	80	10	80	100	0	5	80	5	90	5	90	Swap	SDP
Special Wall	90	Burn	0	0	0	0	0	Physical Wall	100	Burn	0	0	0	0	0	N	5	Y	100	0	5	90	5	90	5	90	10	90	10	90	10	80	10	80	Swap	Special Attacker
Physical Wall	75	Healthy	0	0	0	0	0	Special Attacker	70	Healthy	0	0	0	0	0	N	5	N	60	5	60	5	15	25	15	25	70	0	0	65	10	85	15	80	Swap	SDP
Special Attacker	70	Healthy	0	0	0	0	0	Physical Wall	75	Healthy	0	0	0	0	0	N	5	Y	70	2	0	75	10	85	15	80	60	10	60	10	15	25	15	25	Attack	MDM
Special Wall	90	Toxic	0	0	0	0	0	Special Attacker	70	Healthy	0	0	0	0	0	N	5	N	95	0	40	25	5	60	20	45	40	25	25	40	0	75	70	2	Attack	MDM
Special Attacker	70	Healthy	0	0	0	0	0	Special Wall	90	Toxic	0	0	0	0	0	N	5	Y	40	50	25	65	0	75	70	2	95	0	40	50	5	60	20	45	Swap	SRP
Special Wall	85	Toxic	0	0	0	0	0	Special Wall	60	Healthy	0	0	0	0	0	N	5	N	20	35	5	55	0	40	15	25	45	15	10	45	5	70	10	60	Attack	MDM2
Special Wall	60	Healthy	0	0	0	0	0	Special Wall	85	Toxic	0	0	0	0	0	N	5	Y	45	35	10	70	5	70	10	60	20	60	5	75	0	40	15	25	Attack	MDM
Special Wall	60	Healthy	0	0	0	0	0	Special Wall	85	Toxic	0	0	0	0	0	Y	5	Y	45	35	10	70	5	70	10	60	20	60	5	75	0	40	15	25	Swap	Special Wall
Special Wall	25	Toxic	0	0	0	0	0	Special Wall	75	Burn	0	0	0	0	0	N	5	N	15	55	5	65	5	55	20	35	15	55	2	70	2	95	5	90	Swap	SDP
Special Wall	75	Burn	0	0	0	0	0	Special Wall	25	Toxic	0	0	0	0	0	N	5	N	15	5	2	20	2	95	5	90	15	5	5	15	5	55	20	35	Attack	MDM
Physical Wall	55	Healthy	0	0	0	0	0	Special Wall	65	Burn	0	0	0	0	0	N	5	Y	50	15	50	15	15	25	15	25	10	55	0	65	2	95	5	90	Attack	Recovery
Special Wall	65	Burn	0	0	0	0	0	Physical Wall	55	Healthy	0	0	0	0	0	N	5	N	10	40	0	50	2	95	5	90	50	2	50	2	15	25	15	25	Swap	Special Attacker
Physical Wall	100	Healthy	0	0	0	0	0	Special Attacker	70	Healthy	0	0	0	0	0	N	5	N	60	5	60	5	15	25	15	25	70	0	0	65	10	85	15	80	Attack	MDM
Special Attacker	70	Healthy	0	0	0	0	0	Physical Wall	100	Healthy	0	0	0	0	0	N	5	Y	70	25	0	100	10	85	15	80	60	35	60	35	15	25	15	25	Attack	MDM
Special Attacker	70	Healthy	0	0	0	0	0	Physical Wall	100	Healthy	0	0	0	0	0	Y	5	Y	70	25	0	100	10	85	15	80	60	35	60	35	15	25	15	25	Swap	Physical Wall
Physical Wall	90	Healthy	0	0	0	0	0	Physical Wall	20	Toxic	0	0	0	0	0	N	5	N	15	5	15	5	15	5	15	5	95	0	75	0	0	100	65	35	Swap	SDP
Physical Wall	20	Toxic	0	0	0	0	0	Physical Wall	90	Healthy	0	0	0	0	0	N	5	Y	95	0	75	10	0	100	65	35	15	75	15	75	15	5	15	5	Attack	Recovery
Special Wall	100	Healthy	0	0	0	0	0	Physical Wall	60	Toxic	0	0	0	0	0	N	5	N	25	30	25	30	20	40	20	40	5	50	5	50	0	100	65	35	Attack	MDM
Physical Wall	60	Toxic	0	0	0	0	0	Special Wall	100	Healthy	0	0	0	0	0	N	5	Y	5	90	5	90	0	100	65	35	25	70	25	70	20	40	20	40	Swap	Special Wall
Special Wall	35	Healthy	0	0	0	0	0	Special Wall	100	Healthy	0	0	0	0	0	N	5	Y	20	75	10	85	5	85	10	75	25	70	25	70	20	40	20	40	Attack	MDM
Special Wall	35	Healthy	0	0	0	0	0	Special Wall	100	Healthy	0	0	0	0	0	Y	5	Y	20	75	10	85	5	85	10	75	25	70	25	70	20	40	20	40	Swap	SDP
Special Wall	75	Healthy	0	0	0	0	0	Physical Attacker	100	Healthy	0	0	0	0	0	N	5	N	45	50	45	50	20	40	20	40	30	65	15	85	0	90	10	75	Attack	MDM
Physical Attacker	100	Healthy	0	0	0	0	0	Special Wall	75	Healthy	0	0	0	0	0	N	5	Y	30	45	15	60	0	90	10	75	45	30	45	30	20	40	20	40	Attack	Pure Cripple
Special Wall	75	Healthy	0	-2	0	0	0	Physical Attacker	50	Healthy	0	0	0	0	0	Y	5	N	45	5	45	5	20	40	20	40	60	0	30	20	0	90	10	75	Swap	Physical Attacker
Physical Attacker	50	Healthy	0	0	0	0	0	Special Wall	75	Healthy	0	-2	0	0	0	N	5	Y	60	10	30	45	0	90	10	75	45	30	45	30	20	40	20	40	Attack	Z-Move
Physical Attacker	100	Healthy	0	0	0	0	0	Physical Attacker	50	Healthy	0	0	0	0	0	N	4	N	100	0	60	0	0	55	15	40	100	0	65	0	0	90	10	75	Attack	MDM2
Physical Attacker	50	Healthy	0	0	0	0	0	Physical Attacker	100	Healthy	0	0	0	0	0	N	5	N	100	0	65	35	0	90	10	75	100	0	60	35	0	55	15	40	Attack	MDM2
Physical Attacker	35	Healthy	0	0	0	0	0	Physical Attacker	50	Healthy	0	0	0	0	0	N	4	N	100	0	60	0	0	55	15	40	100	0	65	0	0	90	10	75	Attack	MDM2
Physical Attacker	50	Healthy	0	0	0	0	0	Physical Attacker	35	Healthy	0	0	0	0	0	Y	5	N	100	0	65	0	0	90	10	75	100	0	60	0	0	55	15	40	Swap	Special Attacker
Physical Attacker	35	Healthy	0	0	0	0	0	Special Attacker	55	Healthy	0	0	0	0	0	N	4	N	75	0	15	35	0	55	15	40	100	0	40	10	25	0	40	0	Attack	MDM2
Physical Attacker	35	Healthy	0	0	0	0	0	Special Attacker	55	Healthy	0	0	0	0	0	Y	4	N	75	0	15	35	0	55	15	40	100	0	40	10	25	0	40	0	Swap	SRP
Special Attacker	55	Healthy	0	0	0	0	0	Physical Attacker	35	Healthy	0	0	0	0	0	N	4	Y	100	0	40	0	25	0	40	0	75	0	15	15	0	55	15	40	Attack	MDM
Physical Attacker	100	Healthy	-1	0	0	0	0	Physical Attacker	100	Healthy	-1	0	0	0	0	N	6	N	25	70	0	100	20	75	35	60	25	70	0	100	15	80	25	70	Attack	MDM
Physical Attacker	100	Healthy	-1	0	0	0	0	Physical Attacker	100	Healthy	-1	0	0	0	0	Y	6	N	25	70	0	100	20	75	35	60	25	70	0	100	15	80	25	70	Swap	Special Wall
Physical Attacker	100	Healthy	-1	0	0	0	0	Physical Attacker	100	Healthy	-1	0	0	0	0	N	6	N	25	70	0	100	15	80	25	70	25	70	0	100	20	75	35	60	Attack	MDM
Physical Attacker	100	Healthy	-1	0	0	0	0	Physical Attacker	100	Healthy	-1	0	0	0	0	Y	6	N	25	70	0	100	15	80	25	70	25	70	0	100	20	75	35	60	Swap	Special Wall
Special Wall	100	Healthy	0	0	0	0	0	Special Wall	100	Healthy	0	0	0	0	0	N	6	N	15	80	5	90	2	95	20	80	25	70	15	85	5	90	5	90	Attack	MDM2
Special Wall	50	Healthy	0	0	0	0	0	Special Wall	85	Healthy	0	0	0	0	0	N	6	N	15	65	5	75	2	95	20	80	25	55	15	70	5	90	5	90	Swap	SDP
Physical Wall	100	Healthy	0	0	0	0	0	Special Wall	85	Healthy	0	0	0	0	0	N	6	N	55	30	10	75	0	100	35	60	30	50	30	50	5	90	5	90	Attack	MDM
Special Wall	85	Healthy	0	0	0	0	0	Physical Wall	100	Healthy	0	0	0	0	0	N	6	Y	30	65	30	65	5	90	5	90	55	40	10	85	0	100	35	60	Swap	SDP
Physical Wall	100	Healthy	0	0	0	0	0	Physical Attacker	85	Healthy	0	0	0	0	0	N	6	N	25	55	15	65	10	75	55	30	100	0	100	0	45	2	45	2	Swap	SHP
Physical Attacker	85	Healthy	0	0	0	0	0	Physical Wall	100	Healthy	0	0	0	0	0	N	6	Y	100	0	100	0	45	2	45	2	25	70	15	80	10	75	55	30	Swap	Special Attacker
Special Wall	100	Healthy	0	0	0	0	0	Special Attacker	100	Healthy	0	0	0	0	0	N	6	N	30	70	30	70	25	55	25	55	10	85	10	85	10	85	10	85	Swap	Special Sweeper
Special Sweeper	100	Healthy	0	0	0	0	0	Special Attacker	100	Healthy	0	0	0	0	0	N	6	N	100	0	50	45	15	65	35	45	50	45	50	45	10	85	10	85	Attack	MDM
Special Sweeper	100	Healthy	0	0	0	0	0	Special Attacker	25	Healthy	0	0	0	0	0	N	6	N	100	0	50	0	15	65	35	45	50	0	50	0	10	85	10	85	Attack	MDM
Special Attacker	25	Healthy	0	0	0	0	0	Special Sweeper	100	Healthy	0	0	0	0	0	N	6	Y	50	45	50	45	10	85	10	85	100	0	50	45	15	65	35	45	Swap	SRP
Physical Attacker	100	Healthy	-1	0	0	0	0	Physical Attacker	100	Healthy	0	0	0	0	0	N	6	Y	100	0	0	100	25	70	100	0	70	25	50	45	35	65	50	45	Attack	MDM
Physical Attacker	100	Healthy	-1	0	0	0	0	Physical Attacker	2	Healthy	0	0	0	0	0	N	6	Y	100	0	0	0	25	70	100	0	70	0	50	0	35	65	50	45	Attack	MDM
Physical Attacker	2	Healthy	0	0	0	0	0	Physical Attacker	100	Healthy	-1	0	0	0	0	Y	6	N	70	25	50	45	35	65	50	45	100	0	0	100	25	70	100	0	Swap	Special Attacker
Physical Attacker	100	Healthy	-1	0	0	0	0	Special Attacker	100	Healthy	0	0	0	0	0	N	6	Y	65	35	50	45	25	70	100	0	85	10	25	70	10	85	100	0	Swap	Special Wall
Special Attacker	100	Healthy	0	0	0	0	0	Physical Attacker	100	Healthy	-1	0	0	0	0	N	5	N	85	10	25	70	10	85	100	0	65	35	50	45	25	70	100	0	Attack	MDM
Special Wall	45	Healthy	0	0	0	0	0	Special Attacker	100	Healthy	0	0	0	0	0	N	6	Y	55	40	35	65	20	75	100	0	30	65	20	75	10	85	100	0	Swap	Special Wall
Special Attacker	100	Healthy	0	0	0	0	0	Special Wall	45	Healthy	0	0	0	0	0	N	5	N	30	10	20	20	10	85	100	0	55	0	35	5	20	75	100	0	Attack	MDM
Special Wall	50	Healthy	0	0	-1	0	0	Special Attacker	100	Healthy	0	0	0	0	0	N	6	N	75	20	10	90	2	95	15	80	35	60	20	75	30	10	30	10	Attack	MDM
Special Wall	50	Healthy	0	0	-1	0	0	Special Attacker	100	Healthy	0	0	0	0	0	Y	6	N	75	20	10	90	2	95	15	80	35	60	20	75	30	10	30	10	Swap	SHP
Special Attacker	100	Healthy	0	0	0	0	0	Special Wall	50	Healthy	0	0	-1	0	0	N	5	Y	35	10	20	25	30	10	30	10	75	0	10	35	2	95	15	80	Swap	SRP
Special Attacker	90	Healthy	0	0	0	0	0	Special Attacker	80	Healthy	0	0	0	0	0	N	6	Y	100	0	100	0	35	60	60	35	50	25	10	65	0	100	55	40	Attack	MDM
Special Attacker	80	Healthy	0	0	0	0	0	Special Attacker	90	Healthy	0	0	0	0	0	Y	5	N	50	40	10	80	0	100	55	40	100	0	100	0	35	60	60	35	Swap	Special Attacker
Special Attacker	100	Healthy	0	0	0	0	0	Special Attacker	100	Healthy	0	0	0	0	0	Y	6	Y	65	30	25	70	35	60	60	35	100	0	10	85	0	100	55	40	Swap	SDP
Special Attacker	100	Healthy	0	0	0	0	0	Special Attacker	100	Healthy	0	0	0	0	0	N	4	N	100	0	10	85	0	100	55	40	65	30	25	70	35	60	60	35	Attack	MDM
Physical Attacker	85	Healthy	0	0	0	0	0	Special Attacker	100	Healthy	-1	0	0	0	0	N	5	Y	100	0	100	0	60	35	60	35	55	40	0	100	20	25	25	20	Attack	MDM
Special Attacker	100	Healthy	-1	0	0	0	0	Physical Attacker	85	Healthy	0	0	0	0	0	N	4	N	55	25	0	85	20	25	25	20	100	0	100	0	60	35	60	35	Swap	SDP
Physical Attacker	85	Healthy	0	0	0	0	0	Physical Sweeper	45	Healthy	0	0	0	0	0	N	5	N	60	0	60	0	60	0	60	0	75	0	20	20	35	10	40	5	Attack	MDM
Physical Sweeper	45	Healthy	0	0	0	0	0	Physical Attacker	85	Healthy	0	0	0	0	0	N	4	Y	75	5	20	60	35	10	40	5	60	20	60	20	60	0	60	0	Attack	MDM
Physical Sweeper	45	Healthy	0	0	0	0	0	Physical Attacker	85	Healthy	0	0	0	0	0	Y	4	Y	75	5	20	60	35	10	40	5	60	20	60	20	60	0	60	0	Swap	Special Attacker
Physical Attacker	10	Healthy	0	0	0	0	0	Special Attacker	100	Healthy	0	0	0	0	0	N	5	N	100	0	100	0	90	5	90	5	100	0	15	85	20	20	50	0	Swap	SRP
Special Attacker	100	Healthy	0	0	0	0	0	Physical Attacker	10	Healthy	0	0	0	0	0	N	3	Y	100	0	15	0	20	20	50	0	100	0	100	0	90	5	90	5	Attack	Z-Move
Special Wall	5	Healthy	0	0	0	0	0	Special Attacker	100	Healthy	0	0	0	0	0	Y	5	N	100	0	20	75	35	65	55	40	50	50	20	80	0	45	45	0	Swap	SDP
Special Attacker	100	Healthy	0	0	0	0	0	Special Wall	5	Healthy	0	0	0	0	0	N	3	Y	50	0	20	0	0	45	45	0	100	0	20	0	35	65	55	40	Attack	MDM
Physical Attacker	75	Healthy	0	0	0	0	0	Special Attacker	100	Healthy	0	0	0	0	0	N	4	N	100	0	80	20	45	50	95	2	35	60	25	75	25	70	70	25	Attack	Z-Move
Special Attacker	100	Healthy	0	0	0	0	0	Physical Attacker	75	Healthy	0	0	0	0	0	N	3	Y	35	35	25	50	25	70	70	25	100	0	80	0	45	50	95	2	Attack	MDM
Special Attacker	100	Healthy	0	0	0	0	0	Physical Attacker	75	Healthy	0	0	0	0	0	Y	3	Y	35	35	25	50	25	70	70	25	100	0	80	0	45	50	95	2	Swap	Special Attacker
Physical Attacker	30	Healthy	0	0	0	0	0	Special Attacker	100	Healthy	0	0	0	0	0	N	4	N	100	0	100	0	95	2	95	2	100	0	85	10	25	20	40	5	Attack	MDM
Physical Attacker	30	Healthy	0	0	0	0	0	Special Attacker	100	Healthy	0	0	0	0	0	Y	4	N	100	0	100	0	95	2	95	2	100	0	85	10	25	20	40	5	Swap	Physical Attacker
Special Attacker	100	Healthy	0	0	0	0	0	Physical Attacker	30	Healthy	0	0	0	0	0	N	2	N	100	0	85	0	25	20	40	5	100	0	100	0	95	2	95	2	Attack	MDM
Physical Attacker	2	Healthy	0	0	0	0	0	Special Attacker	30	Healthy	-1	0	0	0	0	N	3	N	90	0	90	0	90	0	90	0	65	0	25	2	25	20	40	5	Attack	MDM
Special Attacker	30	Healthy	-1	0	0	0	0	Physical Attacker	2	Healthy	0	0	0	0	0	Y	2	Y	65	0	25	0	25	20	40	5	90	0	90	0	90	0	90	0	Swap	Special Attacker
Physical Attacker	100	Healthy	0	0	0	0	0	Physical Wall	100	Healthy	0	0	0	0	0	N	6	Y	55	40	55	40	15	80	15	80	2	95	2	95	2	95	2	95	Swap	SRP
Special Wall	100	Healthy	0	0	0	0	0	Physical Wall	100	Healthy	0	0	0	0	0	N	6	N	65	30	30	70	0	100	20	75	2	95	2	95	2	95	2	95	Attack	MDM
Physical Wall	100	Healthy	0	0	0	0	0	Special Wall	100	Healthy	0	0	0	0	0	N	6	Y	2	95	2	95	2	95	2	95	65	30	30	70	0	100	20	75	Attack	Pure Cripple
Physical Wall	100	Healthy	0	0	0	0	0	Special Wall	100	Healthy	0	0	0	0	0	Y	6	Y	2	95	2	95	2	95	2	95	65	30	30	70	0	100	20	75	Swap	Physical Sweeper
Special Wall	100	Healthy	0	0	0	0	0	Physical Sweeper	100	Healthy	0	0	0	0	0	N	6	N	40	55	20	80	0	100	20	75	100	0	100	0	35	60	35	60	Attack	MDM
Physical Sweeper	100	Healthy	0	0	0	0	0	Special Wall	100	Healthy	0	0	0	0	0	N	5	Y	100	0	100	0	35	60	35	60	40	55	20	80	0	100	20	75	Attack	Offensive Setup
Special Wall	100	Healthy	0	0	0	0	0	Physical Sweeper	30	Healthy	1	0	0	0	1	Y	6	N	40	0	20	10	0	100	20	75	100	0	100	0	55	40	55	40	Swap	Physical Attacker
Physical Sweeper	30	Healthy	1	0	0	0	1	Special Wall	100	Healthy	0	0	0	0	0	N	5	Y	100	0	100	0	55	40	55	40	40	55	20	80	0	100	20	75	Attack	MDM
Physical Sweeper	30	Healthy	1	0	0	0	1	Special Wall	100	Healthy	0	0	0	0	0	Y	5	Y	100	0	100	0	55	40	55	40	40	55	20	80	0	100	20	75	Swap	Special Attacker
Physical Attacker	85	Healthy	0	0	0	0	0	Special Attacker	100	Healthy	0	0	0	0	0	Y	5	Y	95	5	95	5	15	80	15	80	100	0	85	15	0	100	75	20	Swap	Physical Sweeper
Special Attacker	100	Healthy	0	0	0	0	0	Physical Attacker	85	Healthy	0	0	0	0	0	N	4	N	100	0	85	2	0	100	75	20	95	0	95	0	15	80	15	80	Attack	MDM
Physical Sweeper	85	Healthy	0	0	0	0	-1	Special Attacker	90	Healthy	0	0	0	0	0	N	4	N	100	0	35	50	20	75	55	40	100	0	70	20	0	100	75	20	Attack	MDM
Special Attacker	90	Healthy	0	0	0	0	0	Physical Sweeper	85	Healthy	0	0	0	0	-1	N	4	Y	100	0	70	15	0	100	75	20	100	0	35	45	20	75	55	40	Attack	MDM
Special Attacker	90	Healthy	0	0	0	0	0	Physical Sweeper	85	Healthy	0	0	0	0	-1	Y	4	Y	100	0	70	15	0	100	75	20	100	0	35	45	20	75	55	40	Swap	Physical Sweeper
Physical Sweeper	75	Healthy	0	0	0	0	-1	Physical Sweeper	90	Healthy	0	0	0	0	0	Y	4	N	30	60	20	70	20	75	55	40	100	0	0	90	35	60	100	0	Swap	SDP
Physical Sweeper	90	Healthy	0	0	0	0	0	Physical Sweeper	75	Healthy	0	0	0	0	-1	N	3	Y	100	0	0	75	35	60	100	0	30	40	20	55	20	75	55	40	Attack	MDM
Physical Sweeper	50	Healthy	0	0	0	0	0	Physical Sweeper	90	Healthy	1	0	0	0	0	N	3	Y	100	0	50	40	15	80	35	60	100	0	45	40	85	10	100	0	Attack	Recovery
Physical Sweeper	90	Healthy	1	0	0	0	0	Physical Sweeper	50	Healthy	0	0	0	0	0	N	3	N	100	0	45	2	85	10	100	0	100	0	50	0	15	80	35	60	Swap	SRP
Physical Sweeper	100	Healthy	0	0	0	0	0	Physical Sweeper	90	Healthy	0	0	0	0	0	N	3	Y	35	55	35	55	35	55	35	55	35	55	0	90	20	80	100	0	Attack	Offensive Setup
Physical Sweeper	90	Healthy	0	0	0	0	0	Physical Sweeper	100	Healthy	0	0	0	0	0	N	3	N	35	60	0	100	20	80	100	0	35	60	35	60	35	55	35	55	Attack	Offensive Setup
Physical Sweeper	100	Healthy	2	0	0	0	0	Physical Sweeper	90	Healthy	1	1	0	0	0	N	3	Y	45	45	45	45	45	45	45	45	55	35	0	90	30	70	100	0	Attack	Z-Move
Physical Sweeper	90	Healthy	1	1	0	0	0	Physical Sweeper	100	Healthy	2	0	0	0	0	N	3	N	55	40	0	100	30	70	100	0	45	50	45	50	45	45	45	45	Attack	MDM2
Physical Sweeper	2	Healthy	2	0	0	0	0	Physical Sweeper	25	Healthy	1	1	0	0	0	Y	3	Y	45	0	45	0	45	0	45	0	55	0	0	25	30	70	100	0	Swap	Special Sweeper
Physical Sweeper	25	Healthy	1	1	0	0	0	Physical Sweeper	2	Healthy	2	0	0	0	0	N	3	N	55	0	0	2	30	70	100	0	45	0	45	0	45	0	45	0	Attack	MDM
Special Sweeper	85	Healthy	0	0	0	0	-1	Physical Sweeper	25	Healthy	1	1	0	0	0	N	2	Y	25	0	25	0	25	0	25	0	95	0	95	0	95	0	95	0	Attack	MDM
Physical Sweeper	25	Healthy	1	1	0	0	0	Special Sweeper	85	Healthy	0	0	0	0	-1	N	3	N	95	0	95	0	95	0	95	0	25	55	25	55	25	0	25	0	Attack	MDM
Physical Sweeper	25	Healthy	1	1	0	0	0	Special Sweeper	85	Healthy	0	0	0	0	-1	Y	3	N	95	0	95	0	95	0	95	0	25	55	25	55	25	0	25	0	Swap	Special Attacker
Special Sweeper	45	Healthy	0	0	0	0	-1	Special Attacker	85	Healthy	0	0	0	0	0	Y	2	Y	35	50	35	50	35	50	35	50	100	0	100	0	100	0	100	0	Swap	Physical Sweeper
Special Attacker	85	Healthy	0	0	0	0	0	Special Sweeper	45	Healthy	0	0	0	0	-1	N	2	N	100	0	100	0	100	0	100	0	35	5	35	5	35	50	35	50	Attack	Offensive Cripple
Physical Sweeper	95	Healthy	0	0	0	0	-1	Special Attacker	85	Healthy	0	0	0	0	0	N	1	N	100	0	20	60	20	70	100	0	100	0	100	0	100	0	100	0	Attack	MDM
Special Attacker	85	Healthy	0	0	0	0	0	Physical Sweeper	95	Healthy	0	0	0	0	-1	N	2	Y	100	0	100	0	100	0	100	0	100	0	20	70	20	70	100	0	Attack	Offensive Cripple
Physical Wall	100	Healthy	0	0	0	0	0	Physical Attacker	100	Healthy	0	0	0	0	0	N	6	N	0	100	0	100	0	100	0	100	100	0	50	45	0	100	30	65	Attack	Pure Cripple
Physical Attacker	100	Healthy	0	0	0	0	0	Physical Wall	100	Healthy	0	0	0	0	0	N	6	Y	100	0	50	45	0	100	30	65	0	100	0	100	0	100	0	100	Attack	MDM
Physical Attacker	100	Healthy	0	0	0	0	0	Physical Wall	2	Healthy	0	0	0	0	0	N	6	Y	100	0	50	0	0	100	30	65	0	0	0	0	0	100	0	100	Attack	MDM
Physical Wall	2	Healthy	0	0	0	0	0	Physical Attacker	100	Healthy	0	0	0	0	0	Y	6	N	0	100	0	100	0	100	0	100	100	0	50	45	0	100	30	65	Swap	Physical Sweeper
Physical Attacker	100	Healthy	0	0	0	0	0	Physical Sweeper	90	Healthy	0	0	0	0	0	N	6	Y	35	55	15	75	0	100	30	65	100	0	65	20	0	100	20	80	Attack	Z-Move
Physical Sweeper	90	Healthy	0	0	0	0	0	Physical Attacker	100	Healthy	0	0	0	0	0	N	5	N	100	0	65	30	0	100	20	80	35	65	15	80	0	100	30	65	Attack	Offensive Setup
Physical Attacker	100	Healthy	0	0	0	0	0	Physical Sweeper	30	Healthy	1	0	0	0	1	N	6	Y	35	0	15	15	0	100	30	65	100	0	100	0	0	100	30	70	Attack	MDM2
Physical Sweeper	30	Healthy	1	0	0	0	1	Physical Attacker	100	Healthy	0	0	0	0	0	N	5	N	100	0	100	0	0	100	30	70	35	65	15	80	0	100	30	65	Attack	Offensive Setup
Physical Attacker	100	Healthy	0	0	0	0	0	Physical Sweeper	30	Healthy	2	1	0	0	1	Y	6	Y	20	5	10	20	0	100	30	65	100	0	100	0	0	100	40	60	Swap	SDP
Physical Sweeper	30	Healthy	2	1	0	0	1	Physical Attacker	100	Healthy	0	0	0	0	0	N	5	N	100	0	100	0	0	100	40	60	20	75	10	85	0	100	30	65	Attack	MDM
Special Wall	85	Healthy	0	0	0	0	-1	Physical Sweeper	30	Healthy	2	1	0	0	1	N	5	N	25	5	5	20	10	90	20	75	35	0	25	2	20	75	100	0	Attack	MDM
Physical Sweeper	30	Healthy	2	1	0	0	1	Special Wall	85	Healthy	0	0	0	0	-1	N	5	Y	35	50	25	55	20	75	100	0	25	60	5	75	10	90	20	75	Attack	MDM
Physical Sweeper	30	Healthy	2	1	0	0	1	Special Wall	85	Healthy	0	0	0	0	-1	Y	5	Y	35	50	25	55	20	75	100	0	25	60	5	75	10	90	20	75	Swap	Special Attacker
Special Wall	50	Healthy	0	0	0	0	-1	Special Attacker	85	Healthy	0	0	0	0	0	N	5	N	95	0	60	20	0	100	20	75	100	0	45	40	0	100	40	55	Swap	Special Attacker
Special Attacker	85	Healthy	0	0	0	0	0	Special Wall	50	Healthy	0	0	0	0	-1	N	4	Y	100	0	45	5	0	100	40	55	95	0	60	0	0	100	20	75	Attack	MDM2
Special Attacker	60	Healthy	0	0	0	-1	-1	Special Attacker	75	Healthy	0	0	0	0	0	N	5	N	100	0	90	0	0	100	35	60	100	0	0	75	20	75	50	45	Swap	SRP
Special Attacker	75	Healthy	0	0	0	0	0	Special Attacker	60	Healthy	0	0	0	-1	-1	N	4	Y	100	0	0	60	20	75	50	45	100	0	90	0	0	100	35	60	Attack	MDM
Physical Wall	80	Healthy	0	0	0	0	0	Special Attacker	75	Healthy	0	0	0	0	0	N	5	N	60	15	60	15	35	60	35	60	50	25	40	30	0	100	40	55	Attack	MDM
Physical Wall	85	Healthy	0	0	0	0	0	Special Attacker	15	Healthy	0	0	0	0	0	N	5	N	60	0	60	0	35	60	35	60	50	0	40	0	0	100	40	55	Attack	MDM
Special Attacker	15	Healthy	0	0	0	0	0	Physical Wall	85	Healthy	0	0	0	0	0	N	4	Y	50	35	40	40	0	100	40	55	60	25	60	25	35	60	35	60	Attack	MDM
Special Attacker	15	Healthy	0	0	0	0	0	Physical Wall	85	Healthy	0	0	0	0	0	Y	4	Y	50	35	40	40	0	100	40	55	60	25	60	25	35	60	35	60	Swap	Physical Sweeper
Physical Wall	45	Healthy	0	0	0	0	0	Physical Sweeper	50	Healthy	0	0	0	0	0	N	5	N	95	0	95	0	35	60	35	60	40	10	40	10	40	5	40	5	Attack	MDM
Physical Sweeper	50	Healthy	0	0	0	0	0	Physical Wall	45	Healthy	0	0	0	0	0	N	3	Y	40	5	40	5	40	5	40	5	95	0	95	0	35	60	35	60	Attack	Offensive Setup
Physical Wall	50	Healthy	0	0	0	0	0	Physical Sweeper	25	Paralyze	1	0	0	0	1	N	5	N	95	0	95	0	35	60	35	60	60	0	60	0	60	0	60	0	Swap	Special Attacker
Physical Sweeper	25	Paralyze	1	0	0	0	1	Physical Wall	50	Healthy	0	0	0	0	0	N	3	Y	60	0	60	0	60	0	60	0	95	0	95	0	35	60	35	60	Attack	MDM
Special Attacker	55	Healthy	0	0	0	0	-1	Physical Sweeper	25	Paralyze	1	0	0	0	1	Y	5	N	35	0	35	0	35	0	35	0	100	0	60	0	0	50	60	0	Swap	SDP
Physical Sweeper	25	Paralyze	1	0	0	0	1	Special Attacker	55	Healthy	0	0	0	0	-1	N	3	Y	100	0	60	0	0	50	60	0	35	15	35	15	35	0	35	0	Attack	MDM
Special Attacker	85	Healthy	0	0	0	0	-1	Physical Sweeper	25	Paralyze	1	0	0	0	1	N	4	Y	100	0	40	0	55	40	85	10	70	0	60	0	0	50	60	0	Attack	MDM
Physical Sweeper	25	Paralyze	1	0	0	0	1	Special Attacker	85	Healthy	0	0	0	0	-1	Y	3	N	70	15	60	20	0	50	60	0	100	0	40	45	55	40	85	10	Swap	Physical Sweeper
Special Attacker	85	Healthy	0	0	0	0	-1	Physical Sweeper	90	Healthy	0	0	0	0	0	N	4	Y	100	0	0	90	40	55	85	10	100	0	100	0	15	80	40	55	Swap	SRP
Physical Sweeper	90	Healthy	0	0	0	0	0	Special Attacker	85	Healthy	0	0	0	0	-1	N	2	N	100	0	100	0	15	80	40	55	100	0	0	85	40	55	85	10	Attack	Offensive Setup
